Loan_ID,Borrower_ID,Group_ID,Facility_ID,Portfolio_ID,Borrower_Name,Sector,Geography,Customer_Type,Credit_Rating_Internal,Credit_Rating_External,Low_Credit_Risk_Flag,Loan_Amount_Original,Loan_Amount_Outstanding,Currency,Product_Type,Drawdown_Date,Maturity_Date,Remaining_Term,Interest_Rate_Type,Interest_Rate,Effective_Interest_Rate,Repayment_Type,Repayment_Schedule,PD_12m,PD_Lifetime,LGD,EAD,SICR_Flag,Stage,Default_Flag,Days_Past_Due,Forbearance_Flag,Collateral_Value,Collateral_Type,Guarantee_Amount,Recovery_Strategy,Impairment_Allowance,Impairment_Model_Version,Date_Stage_Changed,ECL_Amount_12m,ECL_Amount_Lifetime,ECL_Scenario_Weights
LN00420,BR00420,GRP034,FAC0067,PORT8,Borrower_420,Banking,Germany,Retail,C1,A,0,574094.34,573466.56,GBP,Term Loan,11/13/15,2/14/18,-2716,Fixed,0.1259,0.0775,Amortizing,Quarterly,0.3189,0.479,0.62,573466.56,1,3,1,90,0,301125.14,Inventory,14747.12,Sell Collateral,170308.1,v3.0,3/10/16,113384.66,170308.1,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00421,BR00421,GRP027,FAC0030,PORT10,Borrower_421,Retail,Brazil,Retail,B2,B,0,456107.34,446439.81,EUR,Term Loan,10/9/22,2/13/25,-160,Variable,0.1255,0.0888,Amortizing,Semi-Annually,0.2109,0.2729,0.66,446439.81,1,3,1,90,0,225037.46,Real Estate,135096.83,Restructure,80410.06,v2.0,12/14/23,62141.74,80410.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00422,BR00422,GRP048,FAC0013,PORT3,Borrower_422,Manufacturing,India,Retail,A2,AAA,1,584491.52,477129.13,BRL,Term Loan,8/30/20,6/29/22,-1120,Variable,0.1385,0.0537,Amortizing,Quarterly,0.3886,0.5736,0.26,477129.13,1,3,1,60,1,447123.74,Inventory,132302.85,Legal Action,71157.13,v3.0,6/26/21,48207.22,71157.13,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00423,BR00423,GRP029,FAC0095,PORT7,Borrower_423,Banking,India,Corporate,A2,B,1,899477.79,853763.58,BRL,Term Loan,5/2/16,3/22/19,-2315,Fixed,0.0483,0.0619,Bullet,Semi-Annually,0.2998,0.4423,0.57,853763.58,1,3,1,120,1,399550.47,Inventory,191625.25,Write-off,215243.19,v2.0,10/17/18,145896.24,215243.19,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00424,BR00424,GRP028,FAC0037,PORT6,Borrower_424,Construction,Germany,Retail,A2,AAA,0,728082.52,465717.83,ZAR,Term Loan,12/24/16,10/30/20,-1727,Fixed,0.0817,0.1108,Amortizing,Semi-Annually,0.3888,0.4736,0.48,465717.83,1,3,1,60,0,400358.47,Real Estate,135018.17,Sell Collateral,105870.7,v2.0,11/28/17,86914.12,105870.7,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00425,BR00425,GRP014,FAC0071,PORT9,Borrower_425,Retail,USA,Corporate,A1,BB,0,288371.53,207471.31,EUR,Term Loan,4/30/16,12/10/18,-2417,Fixed,0.0886,0.1132,Bullet,Semi-Annually,0.4438,0.5371,0.58,207471.31,1,3,1,30,0,47075.82,Cash,69132.93,Sell Collateral,64631.05,v3.0,7/10/17,53403.95,64631.05,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00426,BR00426,GRP006,FAC0018,PORT5,Borrower_426,Healthcare,South Africa,Retail,B1,CCC,1,530476.02,485660.83,EUR,Term Loan,3/18/23,9/14/26,418,Fixed,0.0693,0.0408,Revolving,Semi-Annually,0.1545,0.2209,0.66,485660.83,1,2,0,120,0,264165.49,Guarantee,215847.04,Write-off,70806.44,v3.0,1/31/26,49522.83,70806.44,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00427,BR00427,GRP003,FAC0082,PORT1,Borrower_427,Retail,UK,Corporate,B2,CCC,0,712673.61,468515.17,ZAR,Term Loan,7/15/22,12/13/23,-588,Fixed,0.0618,0.1057,Bullet,Annually,0.4631,0.5781,0.36,468515.17,1,3,1,120,0,416892.38,Cash,154874.82,Write-off,97505.5,v2.0,11/26/22,78108.98,97505.5,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00428,BR00428,GRP045,FAC0034,PORT10,Borrower_428,Construction,South Africa,Corporate,A2,B,0,878346.67,856753.73,BRL,Term Loan,3/24/17,10/14/21,-1378,Fixed,0.1353,0.085,Bullet,Semi-Annually,0.43,0.5924,0.45,856753.73,1,3,1,0,0,115603.03,Inventory,304143.51,Write-off,228393.41,v3.0,6/5/19,165781.85,228393.41,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00429,BR00429,GRP012,FAC0060,PORT6,Borrower_429,Healthcare,USA,SME,B2,B,1,552545.05,357888.19,INR,Term Loan,9/14/21,9/14/24,-312,Variable,0.1021,0.0702,Revolving,Quarterly,0.1173,0.3117,0.41,357888.19,1,2,0,30,0,172637.66,Real Estate,44270.1,Sell Collateral,45737.04,v2.0,7/19/24,17211.92,45737.04,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00430,BR00430,GRP032,FAC0094,PORT4,Borrower_430,Banking,South Africa,Retail,B1,BBB,0,79587.2,70506.25,BRL,Term Loan,5/31/17,9/14/20,-1773,Fixed,0.0943,0.0683,Revolving,Monthly,0.1382,0.2358,0.6,70506.25,1,2,0,60,0,10517.42,Receivables,9190.47,Sell Collateral,9975.22,v1.0,6/9/20,5846.38,9975.22,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00431,BR00431,GRP035,FAC0051,PORT4,Borrower_431,Banking,UK,SME,B1,BBB,1,806364.62,439570.61,ZAR,Term Loan,3/23/15,5/4/16,-3367,Fixed,0.1428,0.0489,Bullet,Monthly,0.3553,0.5421,0.22,439570.61,1,3,1,90,1,433722.37,Receivables,117689.02,Restructure,52424.07,v3.0,10/12/15,34359.48,52424.07,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00432,BR00432,GRP025,FAC0084,PORT7,Borrower_432,Retail,South Africa,SME,A1,AAA,1,61439.46,39416.17,ZAR,Term Loan,11/16/23,8/5/27,743,Variable,0.0324,0.033,Revolving,Quarterly,0.0219,0.1666,0.54,39416.17,0,1,0,0,0,32782.28,Real Estate,14779.4,Write-off,3546.04,v1.0,4/9/27,466.14,3546.04,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00433,BR00433,GRP006,FAC0029,PORT7,Borrower_433,Energy,Germany,SME,B1,B,0,436649.65,380645.7,EUR,Term Loan,7/2/18,4/24/21,-1551,Variable,0.0321,0.089,Amortizing,Annually,0.1581,0.2769,0.33,380645.7,1,2,0,0,0,137837.44,Guarantee,89718.26,Restructure,34782.26,v2.0,10/3/19,19859.43,34782.26,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00434,BR00434,GRP036,FAC0022,PORT4,Borrower_434,Construction,Brazil,Retail,A1,AA,0,409401.65,252215.07,INR,Term Loan,6/24/21,8/13/22,-1075,Fixed,0.0371,0.0429,Amortizing,Semi-Annually,0.1912,0.3257,0.36,252215.07,1,2,0,120,0,44206.01,Inventory,79436.88,Sell Collateral,29572.72,v3.0,12/13/21,17360.47,29572.72,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00435,BR00435,GRP016,FAC0042,PORT8,Borrower_435,Healthcare,India,Corporate,C1,CCC,0,335014.12,262200.87,ZAR,Term Loan,9/8/16,11/21/17,-2801,Fixed,0.1405,0.074,Amortizing,Monthly,0.2092,0.26,0.48,262200.87,1,3,1,120,1,252637.82,Inventory,65526.03,Legal Action,32722.67,v1.0,11/29/16,26329.16,32722.67,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00436,BR00436,GRP027,FAC0052,PORT1,Borrower_436,Banking,USA,SME,B1,B,0,182873.03,131449.25,ZAR,Term Loan,10/30/20,7/5/22,-1114,Variable,0.0927,0.0772,Revolving,Semi-Annually,0.4862,0.5421,0.51,131449.25,1,3,1,60,0,116568.35,Receivables,9192.6,Legal Action,36341.91,v1.0,8/23/21,32594.42,36341.91,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00437,BR00437,GRP009,FAC0022,PORT9,Borrower_437,Healthcare,India,Retail,B1,BBB,1,220372.6,177840.67,INR,Term Loan,11/13/20,9/15/25,54,Fixed,0.1492,0.0597,Bullet,Semi-Annually,0.3601,0.488,0.31,177840.67,1,3,1,30,0,177230.3,Cash,66402.53,Legal Action,26903.74,v3.0,5/24/21,19852.53,26903.74,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00438,BR00438,GRP019,FAC0055,PORT10,Borrower_438,Healthcare,Germany,SME,C1,CCC,0,344414.43,182730.42,GBP,Term Loan,1/11/21,8/7/24,-350,Fixed,0.0393,0.061,Bullet,Monthly,0.2397,0.3132,0.64,182730.42,1,3,1,30,0,49954.22,Cash,1290.94,Sell Collateral,36627.95,v1.0,7/3/22,28032.31,36627.95,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00439,BR00439,GRP043,FAC0061,PORT4,Borrower_439,Retail,USA,Retail,A2,AAA,0,144170.01,109736.29,BRL,Term Loan,4/27/21,11/22/22,-974,Fixed,0.0472,0.055,Amortizing,Monthly,0.326,0.4334,0.5,109736.29,1,3,1,90,0,97029.15,Guarantee,44295.03,Restructure,23779.85,v1.0,9/14/21,17887.02,23779.85,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00440,BR00440,GRP020,FAC0067,PORT6,Borrower_440,Energy,USA,Corporate,A2,AA,0,436897.62,321488.73,GBP,Term Loan,9/26/20,3/14/24,-496,Fixed,0.1308,0.064,Revolving,Annually,0.1583,0.3223,0.48,321488.73,1,2,0,10,0,169434.27,Inventory,61971.75,Sell Collateral,49735.59,v3.0,5/30/21,24428,49735.59,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00441,BR00441,GRP013,FAC0049,PORT6,Borrower_441,Retail,South Africa,Retail,A2,BBB,0,659050.28,388184.7,EUR,Term Loan,4/4/21,9/11/24,-315,Fixed,0.1003,0.0855,Amortizing,Monthly,0.4344,0.6127,0.41,388184.7,1,3,1,120,0,360447.19,Guarantee,170082.12,Sell Collateral,97514.71,v3.0,4/30/21,69137.25,97514.71,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00442,BR00442,GRP046,FAC0061,PORT10,Borrower_442,Healthcare,India,SME,A2,BBB,0,52857.63,33695.46,ZAR,Term Loan,10/21/21,5/2/24,-447,Fixed,0.0346,0.0352,Bullet,Quarterly,0.2446,0.3012,0.34,33695.46,1,3,1,120,0,4292.26,Cash,9639.95,Legal Action,3450.68,v1.0,12/24/22,2802.25,3450.68,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00443,BR00443,GRP044,FAC0041,PORT3,Borrower_443,Energy,South Africa,SME,C1,AAA,0,454510.45,388740.71,INR,Term Loan,5/4/16,8/26/17,-2888,Variable,0.1305,0.0475,Revolving,Monthly,0.164,0.3427,0.69,388740.71,1,2,0,30,0,44707.91,Real Estate,119344.13,Legal Action,91922.79,v3.0,7/18/16,43989.9,91922.79,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00444,BR00444,GRP020,FAC0036,PORT9,Borrower_444,Banking,USA,SME,B2,BB,0,102289.33,73822.15,USD,Term Loan,3/5/23,9/1/25,40,Variable,0.0406,0.0872,Bullet,Quarterly,0.145,0.2248,0.4,73822.15,1,2,0,90,0,69908.17,Real Estate,31083.7,Legal Action,6638.09,v2.0,10/30/24,4281.68,6638.09,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00445,BR00445,GRP013,FAC0096,PORT3,Borrower_445,Banking,USA,SME,B1,AA,1,771388.12,689905.11,BRL,Term Loan,1/10/22,2/20/23,-884,Variable,0.0797,0.1149,Bullet,Semi-Annually,0.1166,0.2228,0.64,689905.11,1,2,0,0,0,491765.42,Cash,106170.3,Legal Action,98374.95,v2.0,5/22/22,51483.48,98374.95,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00446,BR00446,GRP038,FAC0050,PORT3,Borrower_446,Energy,Brazil,Retail,B2,A,0,279254.24,208028.44,ZAR,Term Loan,10/28/22,4/15/26,266,Variable,0.0549,0.0918,Revolving,Semi-Annually,0.2936,0.3959,0.61,208028.44,1,3,1,120,0,198604.46,Real Estate,17731.79,Legal Action,50238.66,v2.0,1/17/24,37257.06,50238.66,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00447,BR00447,GRP021,FAC0090,PORT2,Borrower_447,Healthcare,Germany,Retail,A2,BBB,0,50819.09,28339.22,GBP,Term Loan,3/30/20,9/15/22,-1042,Fixed,0.0525,0.0807,Amortizing,Semi-Annually,0.3326,0.4106,0.36,28339.22,1,3,1,10,0,25821.21,Cash,9327.92,Write-off,4188.99,v3.0,10/6/20,3393.22,4188.99,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00448,BR00448,GRP044,FAC0052,PORT5,Borrower_448,Manufacturing,UK,Corporate,A1,BBB,0,450228.54,363922.5,GBP,Term Loan,6/8/23,7/21/24,-367,Variable,0.1012,0.0527,Bullet,Quarterly,0.3009,0.4551,0.62,363922.5,1,3,1,120,0,147057.6,Guarantee,67910.63,Legal Action,102685.1,v3.0,6/26/24,67892.65,102685.1,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00449,BR00449,GRP030,FAC0001,PORT3,Borrower_449,Retail,UK,SME,B1,AAA,1,670138.29,599294.43,EUR,Term Loan,7/25/16,4/17/18,-2654,Variable,0.0408,0.0427,Bullet,Quarterly,0.0364,0.1,0.6,599294.43,0,1,0,0,0,273514.67,Receivables,103708.64,Sell Collateral,35957.67,v1.0,11/25/17,13088.59,35957.67,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00450,BR00450,GRP009,FAC0041,PORT3,Borrower_450,Construction,Germany,SME,B2,BB,0,117915.2,91374.2,USD,Term Loan,10/14/16,9/19/19,-2134,Variable,0.0886,0.0936,Revolving,Monthly,0.2031,0.285,0.62,91374.2,1,3,1,60,0,17017.75,Cash,34861.82,Legal Action,16145.82,v1.0,11/8/18,11506.02,16145.82,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00451,BR00451,GRP022,FAC0050,PORT3,Borrower_451,Construction,UK,SME,B1,BBB,0,511426.81,256120.38,INR,Term Loan,1/23/19,12/19/21,-1312,Fixed,0.0613,0.0469,Amortizing,Quarterly,0.3036,0.4133,0.27,256120.38,1,3,1,0,0,125975.51,Cash,27050.45,Write-off,28580.73,v3.0,12/17/21,20994.7,28580.73,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00452,BR00452,GRP030,FAC0002,PORT8,Borrower_452,Healthcare,South Africa,SME,B2,CCC,1,810104.36,545316.43,INR,Term Loan,3/11/16,10/19/19,-2104,Variable,0.119,0.0587,Bullet,Annually,0.369,0.5174,0.21,545316.43,1,3,1,60,0,242988.23,Receivables,156691.83,Sell Collateral,59250.81,v2.0,1/26/18,42256.57,59250.81,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00453,BR00453,GRP033,FAC0079,PORT8,Borrower_453,Construction,USA,SME,B1,AAA,1,129438.7,76293.73,INR,Term Loan,12/31/20,1/17/24,-553,Variable,0.0741,0.1153,Revolving,Semi-Annually,0.2178,0.3817,0.2,76293.73,1,3,1,120,1,25333.55,Guarantee,26991.38,Write-off,5824.26,v2.0,8/29/22,3323.35,5824.26,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00454,BR00454,GRP035,FAC0095,PORT7,Borrower_454,Retail,UK,Retail,C1,AAA,1,551893.53,325266.23,EUR,Term Loan,8/7/23,9/23/24,-303,Variable,0.0817,0.0332,Amortizing,Semi-Annually,0.1849,0.2375,0.35,325266.23,1,2,0,30,0,246784,Inventory,18163.4,Legal Action,27037.76,v3.0,5/1/24,21049.6,27037.76,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00455,BR00455,GRP047,FAC0011,PORT6,Borrower_455,Healthcare,South Africa,SME,B2,BBB,1,59828.16,39683.67,ZAR,Term Loan,5/19/21,12/12/24,-223,Variable,0.1166,0.1031,Revolving,Monthly,0.0288,0.1702,0.56,39683.67,0,1,0,0,0,22277.18,Inventory,2006.46,Restructure,3782.33,v1.0,7/31/24,640.02,3782.33,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00456,BR00456,GRP050,FAC0024,PORT5,Borrower_456,Energy,South Africa,Retail,C1,BBB,0,623269.84,479655.26,ZAR,Term Loan,12/4/17,8/15/20,-1803,Variable,0.0627,0.0985,Amortizing,Quarterly,0.3989,0.553,0.44,479655.26,1,3,1,0,0,370381.55,Real Estate,104791.64,Write-off,116709.72,v3.0,4/15/18,84187.17,116709.72,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00457,BR00457,GRP030,FAC0076,PORT7,Borrower_457,Healthcare,Brazil,SME,C1,BBB,0,473192.4,423568.29,BRL,Term Loan,1/30/18,7/29/20,-1820,Fixed,0.0712,0.0357,Amortizing,Semi-Annually,0.3211,0.3857,0.36,423568.29,1,3,1,10,1,313792.2,Inventory,60958.11,Legal Action,58813.3,v2.0,6/22/20,48962.8,58813.3,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00458,BR00458,GRP006,FAC0027,PORT9,Borrower_458,Banking,Germany,SME,B1,BBB,0,226424.65,192203.44,USD,Term Loan,4/30/23,2/14/27,571,Fixed,0.105,0.0371,Bullet,Semi-Annually,0.3398,0.4282,0.49,192203.44,1,3,1,0,0,189599.56,Receivables,46757.19,Write-off,40327.74,v2.0,6/16/23,32002.26,40327.74,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00459,BR00459,GRP014,FAC0015,PORT10,Borrower_459,Banking,UK,Retail,B2,BB,0,565310.7,421370.41,EUR,Term Loan,6/5/23,1/6/26,167,Variable,0.1381,0.1154,Amortizing,Semi-Annually,0.125,0.3132,0.39,421370.41,1,2,0,10,0,192218.53,Guarantee,26018.36,Restructure,51469.55,v3.0,11/26/25,20541.81,51469.55,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00460,BR00460,GRP012,FAC0052,PORT5,Borrower_460,Manufacturing,Brazil,SME,B2,B,1,766518.07,505049.21,USD,Term Loan,9/14/22,4/2/27,618,Variable,0.0996,0.1044,Amortizing,Annually,0.2725,0.3813,0.43,505049.21,1,3,1,60,0,470463.19,Inventory,113498.68,Legal Action,82807.36,v3.0,11/12/22,59179.14,82807.36,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00461,BR00461,GRP044,FAC0012,PORT6,Borrower_461,Manufacturing,South Africa,Corporate,B2,BB,0,155800.6,126192.28,EUR,Term Loan,12/9/21,3/12/24,-498,Fixed,0.0849,0.0849,Revolving,Quarterly,0.4995,0.6394,0.21,126192.28,1,3,1,120,0,83658.62,Cash,10502.91,Write-off,16944.34,v3.0,7/1/22,13236.94,16944.34,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00462,BR00462,GRP030,FAC0065,PORT2,Borrower_462,Energy,Germany,Retail,A2,BBB,0,307122.28,290913.23,USD,Term Loan,8/14/18,5/11/20,-1899,Fixed,0.1198,0.0699,Revolving,Annually,0.1114,0.2306,0.54,290913.23,1,2,0,10,0,75401.83,Receivables,35183.58,Write-off,36225.68,v2.0,10/25/18,17500.18,36225.68,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00463,BR00463,GRP019,FAC0051,PORT1,Borrower_463,Banking,India,Corporate,C1,B,0,958423.32,902526.65,INR,Term Loan,10/13/23,2/13/27,570,Fixed,0.0424,0.0321,Amortizing,Monthly,0.2733,0.4307,0.47,902526.65,1,3,1,90,0,679989.37,Cash,216970.82,Sell Collateral,182697.57,v2.0,9/7/25,115930.45,182697.57,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00464,BR00464,GRP022,FAC0038,PORT8,Borrower_464,Banking,India,Corporate,B1,BB,1,799642.04,483817.41,USD,Term Loan,8/4/16,12/14/18,-2413,Fixed,0.0478,0.0938,Amortizing,Monthly,0.0576,0.2039,0.43,483817.41,1,2,0,0,0,377998.09,Cash,182036.9,Sell Collateral,42419.66,v3.0,8/10/17,11983.19,42419.66,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00465,BR00465,GRP019,FAC0050,PORT5,Borrower_465,Healthcare,UK,Retail,A2,BB,0,320529.48,274988.12,BRL,Term Loan,1/2/23,8/20/25,28,Fixed,0.0611,0.0969,Revolving,Annually,0.2881,0.3838,0.35,274988.12,1,3,1,120,0,63762.46,Inventory,95569.72,Legal Action,36939.15,v2.0,10/22/24,27728.43,36939.15,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00466,BR00466,GRP025,FAC0002,PORT2,Borrower_466,Banking,UK,SME,A2,AA,1,855558.26,562228.5,BRL,Term Loan,9/30/16,1/14/21,-1651,Fixed,0.108,0.1084,Amortizing,Annually,0.1934,0.3732,0.52,562228.5,1,2,0,60,0,301128.79,Inventory,135511.82,Restructure,109108.31,v3.0,9/8/19,56542.2,109108.31,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00467,BR00467,GRP004,FAC0058,PORT10,Borrower_467,Energy,UK,Retail,B1,CCC,0,376289.12,194323.33,ZAR,Term Loan,7/24/17,9/11/19,-2142,Fixed,0.0574,0.0781,Revolving,Annually,0.3169,0.5097,0.48,194323.33,1,3,1,90,1,172044.95,Cash,72021.85,Restructure,47542.37,v3.0,4/22/18,29558.91,47542.37,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00468,BR00468,GRP030,FAC0013,PORT9,Borrower_468,Manufacturing,Germany,Corporate,A1,AA,0,109532.01,65172.32,INR,Term Loan,3/10/21,9/29/23,-663,Fixed,0.0871,0.0505,Bullet,Quarterly,0.417,0.4766,0.23,65172.32,1,3,1,10,0,40611.7,Receivables,19084.98,Write-off,7144.06,v2.0,10/13/22,6250.68,7144.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00469,BR00469,GRP049,FAC0053,PORT10,Borrower_469,Banking,India,Corporate,A2,A,0,441160.54,420202.95,BRL,Term Loan,2/9/15,5/15/19,-2261,Variable,0.1442,0.0853,Amortizing,Semi-Annually,0.3628,0.4792,0.6,420202.95,1,3,1,120,1,42207.54,Receivables,95859.73,Legal Action,120816.75,v2.0,8/25/16,91469.78,120816.75,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00470,BR00470,GRP011,FAC0023,PORT2,Borrower_470,Construction,South Africa,SME,A1,CCC,0,513001.03,417049.76,ZAR,Term Loan,8/8/22,9/30/26,434,Fixed,0.0532,0.0587,Bullet,Quarterly,0.0646,0.2281,0.44,417049.76,1,2,0,10,0,218307.07,Cash,203177.13,Sell Collateral,41856.78,v3.0,4/24/24,11854.22,41856.78,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00471,BR00471,GRP040,FAC0085,PORT3,Borrower_471,Banking,Brazil,SME,C1,CCC,0,482438.13,406392.93,ZAR,Term Loan,8/3/18,7/24/22,-1095,Variable,0.0574,0.099,Amortizing,Annually,0.4645,0.546,0.28,406392.93,1,3,1,120,1,352392.07,Guarantee,159674.04,Sell Collateral,62129.35,v1.0,4/21/20,52855.46,62129.35,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00472,BR00472,GRP042,FAC0018,PORT8,Borrower_472,Banking,USA,Corporate,A2,AA,0,832646.66,547609.5,GBP,Term Loan,9/28/18,9/21/21,-1401,Variable,0.1299,0.1146,Bullet,Semi-Annually,0.1609,0.2954,0.2,547609.5,1,2,0,60,0,256231.41,Inventory,15143.44,Write-off,32352.77,v2.0,11/10/19,17622.07,32352.77,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00473,BR00473,GRP003,FAC0100,PORT7,Borrower_473,Healthcare,South Africa,SME,A2,A,0,625204.72,450179.64,BRL,Term Loan,12/11/23,2/23/26,215,Variable,0.0371,0.0732,Bullet,Semi-Annually,0.1442,0.2054,0.36,450179.64,1,2,0,10,0,235391.99,Guarantee,162349.18,Sell Collateral,33288.08,v2.0,9/27/24,23369.73,33288.08,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00474,BR00474,GRP036,FAC0012,PORT8,Borrower_474,Retail,Germany,Corporate,C1,CCC,0,151599.04,132635.99,BRL,Term Loan,3/30/16,11/21/19,-2071,Variable,0.1127,0.1087,Bullet,Monthly,0.169,0.3353,0.61,132635.99,1,2,0,60,0,81793.87,Guarantee,39114.91,Sell Collateral,27128.44,v2.0,6/12/17,13673.44,27128.44,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00475,BR00475,GRP042,FAC0053,PORT7,Borrower_475,Construction,India,Retail,C1,AAA,0,478959.87,349833.17,BRL,Term Loan,1/24/17,11/12/19,-2080,Variable,0.0319,0.0843,Amortizing,Monthly,0.1732,0.3249,0.33,349833.17,1,2,0,120,0,79147.29,Receivables,163141.42,Sell Collateral,37508.06,v3.0,6/11/18,19995.06,37508.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00476,BR00476,GRP006,FAC0074,PORT8,Borrower_476,Energy,South Africa,Retail,A1,CCC,0,347077.52,185184.86,GBP,Term Loan,3/3/18,5/23/22,-1157,Variable,0.0842,0.0401,Revolving,Quarterly,0.047,0.1108,0.48,185184.86,0,1,0,0,0,104101.73,Guarantee,14650.34,Restructure,9848.87,v1.0,10/19/21,4177.77,9848.87,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00477,BR00477,GRP021,FAC0055,PORT3,Borrower_477,Banking,UK,Corporate,B1,BB,0,464966.14,414078.6,ZAR,Term Loan,6/14/21,5/9/24,-440,Fixed,0.1224,0.0861,Revolving,Semi-Annually,0.3723,0.5646,0.35,414078.6,1,3,1,0,0,44589.69,Receivables,80734.46,Legal Action,81826.07,v1.0,4/13/22,53956.51,81826.07,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00478,BR00478,GRP014,FAC0026,PORT5,Borrower_478,Retail,India,SME,A2,AA,0,197954.99,101573.13,USD,Term Loan,4/24/17,1/15/20,-2016,Fixed,0.1353,0.0595,Amortizing,Monthly,0.3049,0.4816,0.68,101573.13,1,3,1,10,0,31192.44,Inventory,16014.84,Restructure,33263.98,v2.0,9/29/19,21059.36,33263.98,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00479,BR00479,GRP034,FAC0016,PORT3,Borrower_479,Retail,USA,SME,C1,A,0,392808.23,284159.91,GBP,Term Loan,5/6/23,7/6/25,-17,Variable,0.0529,0.1172,Bullet,Semi-Annually,0.2056,0.2864,0.26,284159.91,1,3,1,60,0,176313.6,Inventory,71992.39,Sell Collateral,21159.68,v3.0,8/28/23,15190.05,21159.68,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
